Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales_scaled,Profit_scaled,Quantity_bin,Quantity_cat
12-03-2017,12-09-2017,Standard Class,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,1.0,0.0,1.512,0.0009652303069475179,0.37271255457979696,0,Low
3/19/2017,3/24/2017,Standard Class,Catherine Glotzbach,Home Office,United States,New York City,New York,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,28.91,7.0,0.0,13.2986,0.010153823325043625,0.47979707127035787,1,Medium
12/27/2015,12/31/2015,Standard Class,Arthur Gainer,Consumer,United States,Los Angeles,California,West,OFF-LA-10002381,Office Supplies,Labels,Avery 497,21.56,7.0,0.0,10.3488,0.007532078034554246,0.4529973234776258,1,Medium
06-02-2014,06-07-2014,Standard Class,Christine Kargatis,Home Office,United States,Orem,Utah,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6.0,0.0,21.996,0.025994872080231823,0.5588153526631671,1,Medium
03-03-2017,03-08-2017,Standard Class,Ed Jacobs,Consumer,United States,Los Angeles,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3.0,0.2,-17.0352,0.06060619031516589,0.20420611947865056,0,Low
11/20/2015,11/24/2015,Standard Class,Lena Creighton,Consumer,United States,Oakland,California,West,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,72.744,7.0,0.2,-15.4581,0.025789412857466942,0.21853450860466517,1,Medium
7/17/2016,7/22/2016,Second Class,Dennis Kane,Consumer,United States,Seattle,Washington,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3.0,0.0,4.4712,0.004271839673319836,0.39959770396899386,0,Low
10/21/2016,10/22/2016,First Class,Charles McCrossin,Consumer,United States,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6.0,0.0,9.816,0.03485530106196736,0.4481566883077947,1,Medium
10-02-2017,10-05-2017,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4.0,0.7,-26.2476,0.012053607735539736,0.12050892083272013,0,Low
7/16/2016,7/22/2016,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3.0,0.2,3.7224,0.013119427453632562,0.3927946491357177,0,Low
11/21/2015,11/23/2015,Second Class,Eudokia Martin,Corporate,United States,Phoenix,Arizona,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,23.344,2.0,0.2,-1.459,0.008168430905062144,0.34572019893120814,0,Low
11-06-2014,11-11-2014,Standard Class,George Ashbrook,Consumer,United States,Columbus,Georgia,South,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",43.68,6.0,0.0,20.9664,0.015422282908788946,0.5494611522674124,1,Medium
04-10-2016,04-12-2016,First Class,Justin Ritter,Corporate,United States,Springfield,Ohio,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2.0,0.7,-6.5296,0.003017682334359203,0.29965239733183613,0,Low
11-10-2017,11-11-2017,First Class,Ann Blume,Corporate,United States,Tucson,Arizona,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6.0,0.2,-35.9928,0.08543251306592244,0.03197108701695861,1,Medium
12-03-2017,12-06-2017,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5.0,0.2,3.344,0.0058056498432660026,0.3893567806142011,0,Low
4/26/2015,4/30/2015,Standard Class,Pierre Wener,Consumer,United States,Houston,Texas,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2.0,0.3,-5.8346,0.14552576872425518,0.30596666430449493,0,Low
5/30/2016,5/31/2016,Same Day,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5.0,0.2,7.996,0.02836336034266032,0.4316214855880264,0,Low
7/20/2015,7/25/2015,Second Class,Ralph Kennedy,Consumer,United States,South Bend,Indiana,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7.0,0.0,49.105,0.03791935440146447,0.8051081057017377,1,Medium
6/21/2017,6/25/2017,Second Class,Alan Shonely,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.256,6.0,0.7,-34.38,0.014557642012986736,0.04662382050401481,1,Medium
9/18/2016,9/22/2016,Standard Class,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.0,1.0,0.2,1.05,0.0009117253010191634,0.3685151569663173,0,Low
09-07-2014,09-12-2014,Second Class,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2.0,0.0,9.6632,0.007175377995031882,0.44676845810143173,0,Low
1/26/2017,1/31/2017,Second Class,Carol Adams,Corporate,United States,Hoover,Alabama,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,0.0,3.4368,0.0023955974654321995,0.3901998942473849,0,Low
10/31/2015,11-04-2015,Second Class,Damala Kotsonis,Corporate,United States,Salinas,California,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5.0,0.0,7.08,0.005102950765406945,0.42329937257082434,0,Low
04-10-2016,4/17/2016,Standard Class,Brian Thompson,Consumer,United States,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",48.032,4.0,0.2,15.6104,0.016974641480790274,0.5008004128349515,0,Low
03-02-2017,03-08-2017,Standard Class,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7.0,0.0,27.2412,0.020515959473168307,0.6064694434904905,1,Medium
11/22/2015,11/27/2015,Standard Class,Marc Crier,Consumer,United States,Memphis,Tennessee,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2.0,0.7,-2.0622,0.0008924634988849556,0.3402399603155135,0,Low
10-09-2017,10/14/2017,Standard Class,Harry Greene,Consumer,United States,New York City,New York,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,6.0,0.2,6.156,0.006347833903339996,0.41490457734386504,1,Medium
09-07-2014,9/14/2014,Standard Class,Shahid Shariari,Consumer,United States,Oswego,Illinois,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3.0,0.8,-6.5076,0.0012070729337436811,0.2998522734086685,0,Low
8/20/2014,8/25/2014,Standard Class,Nick Crebassa,Corporate,United States,Hampton,Virginia,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2.0,0.0,9.2552,0.007018429977642042,0.4430616654038133,0,Low
10/20/2016,10/24/2016,Second Class,Chuck Magee,Consumer,United States,Houston,Texas,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,25.248,4.0,0.2,7.89,0.008847587780312726,0.43065844630874317,0,Low
06-10-2017,06-10-2017,Same Day,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.032,6.0,0.2,15.012,0.01412104116461136,0.4953637835451112,1,Medium
09-05-2016,09-10-2016,Standard Class,Brad Eason,Home Office,United States,Olathe,Kansas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3.0,0.0,26.985,0.038343827448496084,0.6041417957230154,0,Low
10/28/2016,11-04-2016,Standard Class,Suzanne McNair,Corporate,United States,Greenville,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",17.616,4.0,0.7,-14.0928,0.006125253078678041,0.23093863622735727,0,Low
06-08-2015,06-12-2015,Standard Class,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,South,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,173.488,7.0,0.2,54.215,0.061724801639108026,0.8515338671841641,1,Medium
9/18/2016,9/20/2016,First Class,Seth Vernon,Consumer,United States,Columbus,Ohio,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1.0,0.2,0.3674,0.0007947276880558279,0.36231354741878224,0,Low
02-05-2016,02-10-2016,Standard Class,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3.0,0.0,7.2177,0.005095816764616498,0.42455041510627056,0,Low
11/21/2017,11/25/2017,Standard Class,Scott Williamson,Consumer,United States,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1.0,0.0,11.2422,0.009622340266155303,0.46111410925226365,0,Low
5/26/2016,5/29/2016,Second Class,Cathy Prescott,Corporate,United States,Delray Beach,Florida,South,TEC-AC-10001267,Technology,Accessories,ImationÂ 32GB Pocket Pro USB 3.0Â Flash DriveÂ - 32 GB - Black - 1 P ...,47.92,2.0,0.2,11.98,0.01693469107636377,0.46781722604712356,0,Low
4/21/2017,4/23/2017,First Class,Katherine Nockton,Corporate,United States,Houston,Texas,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736,4.0,0.2,7.2576,0.007238157201987818,0.42491291762743466,0,Low
09-05-2014,09-07-2014,First Class,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2.0,0.2,1.999,0.011250319246535374,0.3771370840987679,0,Low
3/23/2015,3/29/2015,Standard Class,Julia Dunbar,Consumer,United States,Houston,Texas,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2.0,0.3,-29.2524,0.03828390184185633,0.09320948284790703,0,Low
06-06-2017,06-10-2017,Standard Class,Gary Hansen,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1.0,0.0,2.178,0.0016072903780877741,0.37876334854208576,0,Low
4/26/2017,05-01-2017,Standard Class,Philisse Overcash,Home Office,United States,Seattle,Washington,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,8.0,0.0,19.2472,0.013852802734890543,0.5338417453905852,1,Medium
1/23/2017,1/28/2017,Standard Class,Chris Selesnick,Corporate,United States,Seattle,Washington,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1.0,0.0,3.1104,0.0021530414385569916,0.38723446008929013,0,Low
11-12-2014,11/18/2014,Standard Class,Darren Powers,Consumer,United States,Carrollton,Texas,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2.0,0.2,25.5968,0.045493523040682354,0.5915296152748932,0,Low
12/19/2014,12/25/2014,Standard Class,Mike Kennedy,Consumer,United States,Jacksonville,Florida,South,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.8,5.0,0.2,-18.585,0.08823189497609396,0.19012575839343246,0,Low
1/15/2014,1/17/2014,First Class,Erica Hackney,Consumer,United States,Roswell,Georgia,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5.0,0.0,65.978,0.05332879610883061,0.9584039713559411,0,Low
12/13/2017,12/18/2017,Standard Class,Emily Phan,Consumer,United States,San Francisco,California,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2.0,0.0,6.3504,0.004464457694661913,0.41667075504096557,0,Low
3/15/2014,3/19/2014,Standard Class,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,3.0,0.2,47.8152,0.046891787195610025,0.7933899164336293,0,Low
10/20/2017,10/25/2017,Standard Class,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3.0,0.2,4.485,0.004960984149677044,0.399723080780825,0,Low
07-04-2016,07-06-2016,First Class,Anna Andreadi,Consumer,United States,San Francisco,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4.0,0.0,0.5584,0.009800690285916484,0.3640488351767359,0,Low
11/24/2014,11/28/2014,Standard Class,Darren Koutras,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2,5.0,0.2,-8.0775,0.23034119072180395,0.2855892982714354,0,Low
07-11-2015,7/13/2015,First Class,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6.0,0.2,3.4848,0.008881830984106874,0.3906359875059282,1,Medium
5/17/2015,5/21/2015,Standard Class,Odella Nelson,Corporate,United States,Houston,Texas,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3.0,0.2,4.9308,0.00486681533924314,0.40377329691954633,0,Low
04-04-2015,04-04-2015,Same Day,Nat Carroll,Consumer,United States,Lansing,Michigan,Central,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2.0,0.0,5.8696,0.004393117686757439,0.4123025542345565,0,Low
11-02-2017,11-06-2017,Standard Class,Kalyca Meade,Corporate,United States,Overland Park,Kansas,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3.0,0.0,9.12,0.006347833903339996,0.4418333360589163,0,Low
12-01-2015,12-05-2015,Standard Class,Matt Abelman,Home Office,United States,Jackson,Michigan,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2.0,0.0,8.7138,0.006454843915196706,0.4381428968584933,0,Low
12-08-2016,12-12-2016,Standard Class,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3.0,0.2,17.8794,0.02413717827439935,0.521414904577344,0,Low
6/17/2017,6/21/2017,Second Class,Philip Fox,Consumer,United States,Olympia,Washington,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.25,3.0,0.0,46.575,0.05521930631829914,0.7821223568660158,0,Low
11/25/2014,11/30/2014,Standard Class,Matt Collister,Corporate,United States,Arlington,Texas,Central,OFF-LA-10000248,Office Supplies,Labels,Avery 52,5.904,2.0,0.2,1.9926,0.0019475822157921097,0.3770789383309621,0,Low
12/22/2015,12/27/2015,Standard Class,Beth Thompson,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4.0,0.0,4.9648,0.005948329859074949,0.4040821963110145,0,Low
12/19/2015,12/20/2015,First Class,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3.0,0.2,43.4352,0.15477500074907008,0.7535964065915497,0,Low
09-07-2017,9/13/2017,Standard Class,Nicole Fjeld,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,73.008,9.0,0.2,26.4654,0.025883581667900845,0.5994210861992838,1,Medium
09-04-2016,09-09-2016,Standard Class,Ivan Liston,Consumer,United States,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1.0,0.2,1.0269,0.0012370357370635598,0.3683052870856433,0,Low
7/28/2016,08-03-2016,Standard Class,Steve Carroll,Home Office,United States,Holland,Michigan,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7.0,0.0,9.198,0.007132573990289198,0.44254198760404917,1,Medium
12/25/2015,12/30/2015,Second Class,Ralph Arnett,Consumer,United States,San Diego,California,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3.0,0.0,8.073,0.006240823891483288,0.4323210518569397,0,Low
7/28/2016,08-03-2016,Standard Class,Khloe Miller,Consumer,United States,Los Angeles,California,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,18.9,3.0,0.0,8.694,0.0065832559294247564,0.4379630083893441,0,Low
6/16/2016,6/18/2016,Second Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5.0,0.0,21.7845,0.016374672014313658,0.5568938167427105,0,Low
04-08-2016,04-12-2016,Standard Class,Logan Currie,Consumer,United States,Los Angeles,California,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,12.96,2.0,0.0,6.2208,0.004464457694661913,0.41549330324289857,0,Low
3/16/2017,3/18/2017,Second Class,Valerie Mitchum,Home Office,United States,Seattle,Washington,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,1.0,0.0,1.8604,0.016431744020637237,0.375877864814724,0,Low
02-10-2015,2/14/2015,Second Class,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5.0,0.2,7.724,0.02739313623515949,0.42915029045628084,0,Low
11/19/2017,11/25/2017,Standard Class,Linda Cazamias,Corporate,United States,San Angelo,Texas,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2.0,0.3,-8.7232,0.10874642764910418,0.2797229354164055,0,Low
12/27/2014,12/31/2014,Standard Class,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98,1.0,0.0,2.9646,0.0037581916164076317,0.38590982681646474,0,Low
05-12-2015,5/17/2015,Standard Class,James Galang,Consumer,United States,Houston,Texas,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,6.0,0.2,69.6546,0.22069316805280303,0.9918068979051171,1,Medium
12-05-2014,12-10-2014,Standard Class,Rob Lucas,Consumer,United States,Los Angeles,California,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15.0,3.0,0.0,7.2,0.005192125775287536,0.42438960571718265,0,Low
06-09-2016,6/15/2016,Standard Class,Greg Matthias,Consumer,United States,Los Angeles,California,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3.0,0.2,19.9665,0.0631487481968813,0.5403767845753815,0,Low
10/21/2016,10/27/2016,Standard Class,Carlos Soltero,Consumer,United States,Los Angeles,California,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3.0,0.2,12.1068,0.08621154595223929,0.46896923907177557,0,Low
3/26/2016,3/30/2016,Standard Class,Sibella Parks,Corporate,United States,New York City,New York,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5.0,0.0,18.398,0.16390580836076357,0.5261265288248559,0,Low
5/23/2014,5/27/2014,Standard Class,Greg Tran,Consumer,United States,New York City,New York,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2.0,0.0,0.1512,0.0016393933816447868,0.3603493107000933,0,Low
5/22/2017,5/26/2017,Standard Class,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2.0,0.8,-2.6268,0.0004094916453716743,0.3351104133618975,0,Low
